subfigure,M,constellation,receiver,loss_db_per_arm_code,end_to_end_loss_db_midpoint,spacing_d,hashing_bound_bits_per_attempt,grid_region,loss_db,eta,success_probability,average_target_fidelity,useful_outcomes,seconds
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.3925,0.227430961572,low_d,0.9,0.812830516164,0.999995009868,0.866620237034,224,0.599
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.395,0.227835046847,low_d,0.9,0.812830516164,0.999995125915,0.865050770752,224,0.627
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.3975,0.228210908079,low_d,0.9,0.812830516164,0.999993259088,0.863474686054,224,0.611
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4,0.228559406712,low_d,0.9,0.812830516164,0.999992453785,0.861892043781,224,0.627
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4025,0.228881477237,low_d,0.9,0.812830516164,0.999996014847,0.860302905078,224,0.606
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.405,0.229174520764,low_d,0.9,0.812830516164,0.999991765523,0.858707331393,224,0.602
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4075,0.229441726169,low_d,0.9,0.812830516164,0.999992770839,0.857105384473,224,0.611
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.41,0.229682770319,low_d,0.9,0.812830516164,0.999996694334,0.855497126352,224,0.614
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4125,0.229895787004,low_d,0.9,0.812830516164,0.999994461741,0.853882619352,224,0.636
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.415,0.230082944645,low_d,0.9,0.812830516164,0.999994520204,0.85226192607,224,0.596
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4175,0.230244304861,low_d,0.9,0.812830516164,0.999996131685,0.850635109286,224,0.633
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.42,0.23037883856,low_d,0.9,0.812830516164,0.999993680027,0.849002232289,224,0.616
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4225,0.230488919062,low_d,0.9,0.812830516164,0.99999638203,0.847363358375,224,0.584
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.425,0.230571981514,low_d,0.9,0.812830516164,0.999991957681,0.8457185511,224,0.631
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4275,0.230631606773,low_d,0.9,0.812830516164,0.999994718559,0.844067874418,224,0.584
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.43,0.230665828834,low_d,0.9,0.812830516164,0.999994911444,0.842411392349,224,0.603
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4325,0.230675338099,low_d,0.9,0.812830516164,0.999994250244,0.840749169157,224,0.591
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.435,0.230660836478,low_d,0.9,0.812830516164,0.999994460811,0.839081269298,224,0.608
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4375,0.230622613149,low_d,0.9,0.812830516164,0.999995446377,0.837407757428,224,0.596
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.44,0.230560421936,low_d,0.9,0.812830516164,0.999994749293,0.835728698348,224,0.621
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4425,0.230475403497,low_d,0.9,0.812830516164,0.999995892162,0.834044157019,224,0.622
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.445,0.230366992719,low_d,0.9,0.812830516164,0.999994972354,0.832354198539,224,0.578
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4475,0.230236387869,low_d,0.9,0.812830516164,0.999995686884,0.830658888146,224,0.623
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.45,0.230083497588,low_d,0.9,0.812830516164,0.999996118505,0.828958291099,224,0.589
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4525,0.229908813876,low_d,0.9,0.812830516164,0.999996853241,0.827252472829,224,0.664
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.455,0.229711783606,low_d,0.9,0.812830516164,0.999993900789,0.825541498805,224,0.794
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4575,0.229494360208,low_d,0.9,0.812830516164,0.999994150203,0.823825434562,224,0.805
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.46,0.229256483637,low_d,0.9,0.812830516164,0.99999569854,0.822104345599,224,0.853
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4625,0.228997761325,low_d,0.9,0.812830516164,0.999995175587,0.820378297489,224,0.854
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.465,0.22871924453,low_d,0.9,0.812830516164,0.999995479263,0.818647355787,224,0.822
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4675,0.228421093323,low_d,0.9,0.812830516164,0.999995604995,0.816911585969,224,0.833
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.47,0.228102794893,low_d,0.9,0.812830516164,0.999991571163,0.815171053497,224,0.826
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4725,0.227767292967,low_d,0.9,0.812830516164,0.99999448125,0.813425823342,224,0.825
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.475,0.227413046773,low_d,0.9,0.812830516164,0.999995920675,0.811675961587,224,0.825
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4775,0.227038848221,low_d,0.9,0.812830516164,0.999988764337,0.809921532798,224,0.831
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.48,0.226650357061,low_d,0.9,0.812830516164,0.999996109176,0.808162602272,224,0.809
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4825,0.226242903753,low_d,0.9,0.812830516164,0.999995607135,0.80639923472,224,0.813
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.485,0.225818656531,low_d,0.9,0.812830516164,0.999995009199,0.804631494779,224,0.817
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4875,0.225378378828,low_d,0.9,0.812830516164,0.999995888985,0.802859446873,224,0.832
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.49,0.224922301889,low_d,0.9,0.812830516164,0.999997458181,0.801083155247,224,0.833
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4925,0.22444958661,low_d,0.9,0.812830516164,0.999994184197,0.799302683722,224,0.795
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.495,0.223962365801,low_d,0.9,0.812830516164,0.999993737639,0.797518095934,224,0.837
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.4975,0.223461042567,low_d,0.9,0.812830516164,0.999996150102,0.795729455209,224,0.791
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.5,0.222944329886,low_d,0.9,0.812830516164,0.999993826845,0.793936824548,224,0.877
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.51,0.220744176598,full_d,0.9,0.812830516164,0.999994044611,0.786727648927,224,0.808
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.52,0.218346028044,full_d,0.9,0.812830516164,0.999994934344,0.779459569693,224,0.812
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.53,0.215773561577,full_d,0.9,0.812830516164,0.999996850597,0.772136408865,224,0.857
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.54,0.213047799414,full_d,0.9,0.812830516164,0.999995064372,0.764761852645,224,0.815
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.55,0.210190418333,bridge,0.9,0.812830516164,0.999996033718,0.757339440785,224,0.931
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.56,0.207219046794,full_d,0.9,0.812830516164,0.999995658367,0.749872566975,224,0.811
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.57,0.204150593092,full_d,0.9,0.812830516164,0.99999467197,0.74236449213,224,0.871
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.58,0.20100083839,full_d,0.9,0.812830516164,0.999995980834,0.734818371419,224,0.874
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.59,0.197782834093,full_d,0.9,0.812830516164,0.999997336096,0.72723729625,224,0.997
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.6,0.194508344529,full_d,0.9,0.812830516164,0.999995791082,0.719624344241,224,1.118
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.61,0.19118991329,full_d,0.9,0.812830516164,0.999996971828,0.711982631742,224,1.138
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.62,0.187836864852,full_d,0.9,0.812830516164,0.999991517761,0.704315363423,224,1.135
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.625,0.186152265152,bridge,0.9,0.812830516164,0.999993257637,0.700473181127,224,1.141
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.63,0.18446397732,full_d,0.9,0.812830516164,0.99999611625,0.696625869294,224,1.141
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.64,0.18108159266,full_d,0.9,0.812830516164,0.999996358702,0.688917619742,224,1.121
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.65,0.177817170334,full_d,0.9,0.812830516164,0.999992858317,0.681194224709,220,1.155
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.66,0.174690069508,full_d,0.9,0.812830516164,0.999993791865,0.673459410254,216,1.112
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.67,0.172137137508,full_d,0.9,0.812830516164,0.999993922093,0.665716983015,208,1.111
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.68,0.169979034988,full_d,0.9,0.812830516164,0.999994927542,0.657970785824,200,1.155
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.69,0.167998915923,full_d,0.9,0.812830516164,0.9999947474,0.650224654836,196,1.157
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.7,0.166174393266,bridge,0.9,0.812830516164,0.999995016669,0.642482379827,192,1.086
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.71,0.16443819948,full_d,0.9,0.812830516164,0.999995201141,0.634747668416,192,1.137
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.72,0.162833595443,full_d,0.9,0.812830516164,0.999995525231,0.627024129235,196,1.438
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.73,0.16172169827,full_d,0.9,0.812830516164,0.999996810389,0.619315248053,196,1.476
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.74,0.160653693731,full_d,0.9,0.812830516164,0.999995241931,0.611624379675,196,1.57
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.75,0.159808131617,full_d,0.9,0.812830516164,0.999996059133,0.60395474205,198,1.566
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.76,0.159187055805,full_d,0.9,0.812830516164,0.999997117995,0.596309416475,202,1.546
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.77,0.15872813487,full_d,0.9,0.812830516164,0.999996831811,0.588691346747,202,1.561
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.775,0.158516616834,bridge,0.9,0.812830516164,0.999994622787,0.584893417361,206,1.599
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.78,0.158384967172,full_d,0.9,0.812830516164,0.999996905928,0.58110334716,206,1.597
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.79,0.158177863962,full_d,0.9,0.812830516164,0.999997893683,0.57354810541,204,1.57
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.8,0.158018426097,full_d,0.9,0.812830516164,0.999996147132,0.566028190422,204,1.617
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.81,0.157860683638,full_d,0.9,0.812830516164,0.999994644977,0.558546055143,204,1.519
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.82,0.158044217817,full_d,0.9,0.812830516164,0.999994968577,0.551104039062,196,1.513
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.83,0.158663200377,full_d,0.9,0.812830516164,0.999992019997,0.543704364586,202,1.561
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.84,0.159266447125,full_d,0.9,0.812830516164,0.999993364402,0.536349130957,202,1.555
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.85,0.159740486062,bridge,0.9,0.812830516164,0.999995527082,0.529040319542,202,1.675
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.86,0.160094929024,full_d,0.9,0.812830516164,0.999996164465,0.521779771465,200,2.158
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.87,0.160353010053,full_d,0.9,0.812830516164,0.999994376107,0.514569178027,200,2.189
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.88,0.160458442915,full_d,0.9,0.812830516164,0.999994437978,0.507410070271,200,2.198
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.89,0.160416135102,full_d,0.9,0.812830516164,0.999996236553,0.500303807343,204,2.236
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.9,0.160345121261,full_d,0.9,0.812830516164,0.999995852631,0.493251564879,204,2.233
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.91,0.16044373962,full_d,0.9,0.812830516164,0.999995501183,0.486254328473,208,2.192
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.92,0.160400199851,full_d,0.9,0.812830516164,0.999994239385,0.479312890535,208,2.16
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.925,0.160310423214,bridge,0.9,0.812830516164,0.999996703315,0.475863288765,208,2.184
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.93,0.160176125426,full_d,0.9,0.812830516164,0.999996354414,0.472427844958,208,2.234
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.94,0.159895284593,full_d,0.9,0.812830516164,0.999997851781,0.465599599749,212,2.19
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.95,0.159592780138,full_d,0.9,0.812830516164,0.999995956261,0.458828379919,212,2.195
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.96,0.159137469475,full_d,0.9,0.812830516164,0.999997668789,0.452114242406,212,2.22
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.97,0.158538364168,full_d,0.9,0.812830516164,0.999996794436,0.445457092098,212,2.172
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.98,0.157806226614,full_d,0.9,0.812830516164,0.99999653549,0.438856700672,212,2.235
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,0.99,0.156951573175,full_d,0.9,0.812830516164,0.999996866978,0.432312731262,212,2.242
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.0,0.156082711558,bridge,0.9,0.812830516164,0.999998422269,0.425824760654,208,2.154
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.01,0.15513768274,full_d,0.9,0.812830516164,0.999997566829,0.419392307068,208,2.278
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.02,0.154504397718,full_d,0.9,0.812830516164,0.999997446773,0.413014857278,224,2.254
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.03,0.154337196693,full_d,0.9,0.812830516164,0.999997124526,0.406691895346,228,2.982
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.04,0.154301979652,full_d,0.9,0.812830516164,0.999996466224,0.400422928368,228,3.043
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.05,0.154355546295,full_d,0.9,0.812830516164,0.999998750557,0.394207518629,220,3.019
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.06,0.154531335511,full_d,0.9,0.812830516164,0.999998568249,0.388045311033,220,2.98
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.07,0.154682225827,full_d,0.9,0.812830516164,0.9999986961,0.381936060112,216,3.081
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.075,0.154768048178,bridge,0.9,0.812830516164,0.999998017795,0.378901254342,216,3.113
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.08,0.154840568003,full_d,0.9,0.812830516164,0.999998788638,0.37587965844,216,3.034
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.09,0.155001643159,full_d,0.9,0.812830516164,0.999998754034,0.369876159056,212,3.057
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.1,0.155192365415,full_d,0.9,0.812830516164,0.999997989026,0.363925797751,208,3.083
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.11,0.155493070409,full_d,0.9,0.812830516164,0.999997626371,0.358029017427,208,3.102
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.12,0.155853632791,full_d,0.9,0.812830516164,0.999997978779,0.352186479059,204,3.049
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.13,0.156168666758,full_d,0.9,0.812830516164,0.999998139543,0.346399074143,204,3.085
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.14,0.156424870595,full_d,0.9,0.812830516164,0.999999065509,0.340667929647,204,3.041
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.15,0.156724453648,bridge,0.9,0.812830516164,0.999999596843,0.334994407213,208,3.162
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.16,0.15708703973,full_d,0.9,0.812830516164,0.999996971323,0.32938009577,210,3.093
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.17,0.157606114651,full_d,0.9,0.812830516164,0.999998590884,0.323826797739,210,3.082
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.18,0.158046708982,full_d,0.9,0.812830516164,0.999998294544,0.318336508317,210,3.094
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.19,0.15856439419,full_d,0.9,0.812830516164,0.999999527174,0.312911389275,218,3.079
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.2,0.159193275027,full_d,0.9,0.812830516164,0.999999560063,0.307553737107,218,3.211
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.21,0.159730539924,full_d,0.9,0.812830516164,0.999999855253,0.30226594669,218,3.258
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.22,0.160175138672,full_d,0.9,0.812830516164,0.999997086161,0.297050470875,218,4.063
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.225,0.160363461091,bridge,0.9,0.812830516164,0.999998444977,0.294470623554,218,4.136
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.23,0.160528775708,full_d,0.9,0.812830516164,0.999997906495,0.291909779809,218,4.123
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.24,0.160947594558,full_d,0.9,0.812830516164,0.99999930657,0.286846314168,226,4.283
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.25,0.161309721328,full_d,0.9,0.812830516164,0.99999960426,0.28186244256,226,4.312
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.26,0.161588372345,full_d,0.9,0.812830516164,0.999999778895,0.276960417481,226,4.331
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.27,0.161788204515,full_d,0.9,0.812830516164,0.999999644893,0.272142333676,226,4.237
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.28,0.161915025746,full_d,0.9,0.812830516164,0.999999921404,0.26741008963,226,4.233
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.29,0.161975338948,full_d,0.9,0.812830516164,0.999999959884,0.262765353285,226,4.2
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.3,0.162034450623,bridge,0.9,0.812830516164,0.999999906735,0.258209536354,222,4.127
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.31,0.16206111329,full_d,0.9,0.812830516164,0.999999898421,0.253743758673,222,4.308
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.32,0.162038618755,full_d,0.9,0.812830516164,0.99999988211,0.249368849429,222,4.28
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.33,0.161975510871,full_d,0.9,0.812830516164,0.999999079139,0.245085326396,222,4.301
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.34,0.161881054465,full_d,0.9,0.812830516164,0.999999564556,0.240893395806,222,4.275
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.35,0.161933927715,full_d,0.9,0.812830516164,0.999999934745,0.236792956151,226,4.364
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.36,0.162063017689,full_d,0.9,0.812830516164,0.999999965793,0.232783608035,222,4.418
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.37,0.162355193262,full_d,0.9,0.812830516164,0.999999994888,0.228864669353,222,4.472
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.375,0.162542115594,bridge,0.9,0.812830516164,0.999999995338,0.226938817851,226,4.529
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.38,0.162802327074,full_d,0.9,0.812830516164,0.999999958008,0.22503519496,226,4.35
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.39,0.163349247226,full_d,0.9,0.812830516164,0.999999996026,0.221293999954,226,4.346
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.4,0.163934989195,full_d,0.9,0.812830516164,0.999999995947,0.217639685676,226,4.322
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.41,0.164563105598,full_d,0.9,0.812830516164,0.999999995339,0.21407066765,226,4.421
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.42,0.165236358194,full_d,0.9,0.812830516164,0.999999985546,0.21058520473,226,4.43
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.43,0.166151641986,full_d,0.9,0.812830516164,0.999999998746,0.207181428871,228,5.875
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.44,0.167126418804,full_d,0.9,0.812830516164,0.999999998933,0.203857375037,228,5.747
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.45,0.168158193008,bridge,0.9,0.812830516164,0.999999999664,0.200611010852,228,5.744
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.46,0.1692454252,full_d,0.9,0.812830516164,0.999999995995,0.197440265659,228,6.061
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.47,0.170582919017,full_d,0.9,0.812830516164,0.999999999827,0.194343058661,236,5.974
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.48,0.1722455469,full_d,0.9,0.812830516164,0.999999999883,0.191317325827,236,5.937
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.49,0.173954117153,full_d,0.9,0.812830516164,0.999999999291,0.188361045191,236,6.052
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.5,0.175721321929,full_d,0.9,0.812830516164,0.99999999958,0.18547226011,240,6.014
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.51,0.177548231622,full_d,0.9,0.812830516164,0.99999999975,0.182649100002,244,6.052
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.52,0.17942299364,full_d,0.9,0.812830516164,0.999999999669,0.179889798057,244,5.937
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.525,0.180371214113,bridge,0.9,0.812830516164,0.999999999952,0.178533573704,244,6.182
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.53,0.181325693554,full_d,0.9,0.812830516164,0.99999999967,0.17719270538,244,6.001
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.54,0.183250708337,full_d,0.9,0.812830516164,0.999999999781,0.174556301105,244,6.052
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.55,0.185243619903,full_d,0.9,0.812830516164,0.999999999894,0.171979198104,248,5.985
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.56,0.187260056244,full_d,0.9,0.812830516164,0.999999999958,0.169460144045,248,5.992
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.57,0.189286208445,full_d,0.9,0.812830516164,0.999999999969,0.166998017775,248,6.113
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.58,0.191320126192,full_d,0.9,0.812830516164,0.999999999983,0.164591821184,250,5.879
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.59,0.193401522375,full_d,0.9,0.812830516164,0.999999999988,0.162240666937,254,5.979
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.6,0.195600099365,bridge,0.9,0.812830516164,0.999999999994,0.159943762643,256,6.136
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.61,0.197833258881,full_d,0.9,0.812830516164,0.999999999998,0.1577003922,256,6.168
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.62,0.200068002572,full_d,0.9,0.812830516164,0.999999999997,0.155509895132,254,5.967
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.63,0.202308075467,full_d,0.9,0.812830516164,0.999999999997,0.153371644816,254,6.215
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.64,0.204545728072,full_d,0.9,0.812830516164,0.999999999996,0.151285026449,254,8.061
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.65,0.206782222532,full_d,0.9,0.812830516164,0.999999999998,0.149249415583,254,8.191
Fig. 2(b),16,16-QAM,full_state_raw_label_srm,0.9,1.8,1.66,0.209020339836,full_d,0.9,0.812830516164,0.999999999998,0.147264157925,256,8.156
