subfigure,M,constellation,receiver,interface_loss_db_per_reflection,channel_loss_db_per_arm_code,end_to_end_channel_loss_db_midpoint,phase_error_pi,phase_error_rad,optimized_spacing_d,hashing_bound_bits_per_attempt,source_folder,source_loss_db_per_interface,channel_loss_db_per_arm,eta_source,eta_channel,seed_spacing_d,bracket_min,bracket_max,success_probability,average_target_fidelity,probability_weighted_fidelity,min_coherent_information,useful_outcomes,optimizer_success,optimizer_nfev,is_boundary_peak,seconds
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.035,0.109955742876,1.60902176271,0.514676125996,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.726150900585,0.726150900585,0.403363611022,16,1,9,0,0.295
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.04,0.125663706144,1.60911201656,0.513827394242,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.726253207363,0.726253207363,0.402629187616,16,1,9,0,0.802
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.045,0.141371669412,1.60921116504,0.512867435449,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.726369973026,0.726369973026,0.401799863608,16,1,9,0,0.363
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.05,0.157079632679,1.60931713895,0.511796542439,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.726501752043,0.726501752043,0.400876924461,16,1,8,0,0.154
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.055,0.172787595947,1.60942743282,0.51061499647,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.726649216192,0.726649216192,0.39986185577,16,1,8,0,0.187
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.06,0.188495559215,1.60953901247,0.509323073939,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.726813178947,0.726813178947,0.398756363565,16,1,8,0,0.782
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.065,0.204203522483,1.60964838181,0.507921053201,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.726994576377,0.726994576377,0.397562374925,16,1,8,0,0.482
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.07,0.219911485751,1.60975152203,0.506409221794,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.727194482642,0.727194482642,0.396282055588,16,1,8,0,0.618
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.075,0.235619449019,1.60984386488,0.504787884291,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.727414116075,0.727414116075,0.394917823763,16,1,8,0,0.21
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.08,0.251327412287,1.60992026152,0.503057370946,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.72765484628,0.72765484628,0.393472364902,16,1,8,0,0.243
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.085,0.267035375555,1.6099749464,0.501218047269,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.727918202406,0.727918202406,0.391948647298,16,1,8,0,0.236
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.09,0.282743338823,1.61000149336,0.499270324649,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.72820588335,0.72820588335,0.390349938695,16,1,8,0,0.363
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.095,0.298451302091,1.60999273437,0.497214672008,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.728519777852,0.728519777852,0.388679827659,16,1,8,0,0.16
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.1,0.314159265359,1.60994071875,0.495051627637,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.728861973377,0.728861973377,0.386942238863,16,1,8,0,0.19
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.105,0.329867228627,1.60983764484,0.492781820028,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.729234501692,0.729234501692,0.385141310125,16,1,8,0,0.159
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.11,0.345575191895,1.60967390691,0.490405982554,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.729639865236,0.729639865236,0.383281669054,16,1,8,0,0.149
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.115,0.361283155163,1.60943924822,0.487924967532,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.730080721899,0.730080721899,0.381368277391,16,1,8,0,0.208
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.12,0.376991118431,1.60912267355,0.485339767639,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.73055990589,0.73055990589,0.379406441164,16,1,9,0,0.474
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.125,0.392699081699,1.60871214145,0.482651538208,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.731080507734,0.731080507734,0.377401848648,16,1,9,0,0.25
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.13,0.408407044967,1.60820542247,0.479861621457,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.731642947457,0.731642947457,0.375358945172,16,1,9,0,0.399
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.135,0.424115008235,1.6075670256,0.476971572671,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.732256571087,0.732256571087,0.373287297229,16,1,9,0,0.246
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.14,0.439822971503,1.60679315702,0.473983188567,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.732922149026,0.732922149026,0.371191957657,16,1,9,0,0.438
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.145,0.455530934771,1.60586820178,0.470898537306,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.73364359868,0.73364359868,0.369079839103,16,1,9,0,0.179
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.15,0.471238898038,1.60477575466,0.467719990131,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.734425008542,0.734425008542,0.366958034339,16,1,8,0,0.355
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.155,0.486946861306,1.60349863995,0.464450253977,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.73527063026,0.73527063026,0.364833739351,16,1,8,0,0.48
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.16,0.502654824574,1.60201940096,0.461092404294,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.736184745613,0.736184745613,0.36271408463,16,1,8,0,0.367
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.165,0.518362787842,1.60032029399,0.45764991698,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.737171667354,0.737171667354,0.360606022006,16,1,8,0,0.154
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.17,0.53407075111,1.59838372407,0.454126697925,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.738235623006,0.738235623006,0.35851612189,16,1,8,0,0.263
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.175,0.549778714378,1.59619269587,0.450527108262,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.739380636488,0.739380636488,0.356450347327,16,1,8,0,0.289
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.18,0.565486677646,1.59373136881,0.446855982955,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.74061038401,0.74061038401,0.354413794568,16,1,8,0,0.356
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.185,0.581194640914,1.59098571509,0.443118639982,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.741928025056,0.741928025056,0.352410407251,16,1,8,0,0.63
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.19,0.596902604182,1.58794426659,0.439320877065,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.743336012341,0.743336012341,0.348156259906,16,1,8,0,0.412
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.195,0.61261056745,1.58459892141,0.435468952871,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.744835888708,0.744835888708,0.340773063478,16,1,8,0,0.407
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.2,0.628318530718,1.58094576238,0.431569549896,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.746428083398,0.746428083398,0.333135619878,16,1,8,0,0.134
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.205,0.644026493986,1.5769858213,0.427629717024,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.748111724829,0.748111724829,0.325244730851,16,1,8,0,0.497
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.21,0.659734457254,1.57272570795,0.423656791011,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.749884490504,0.749884490504,0.317103485398,16,1,8,0,0.179
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.215,0.675442420522,1.56817801649,0.41965829801,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.751742516063,0.751742516063,0.308717557958,16,1,8,0,0.535
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.22,0.69115038379,1.56336142938,0.415641838308,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.753680383238,0.753680383238,0.300095402392,16,1,8,0,0.266
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.225,0.706858347058,1.55829808381,0.411614959745,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.755691819552,0.755691819552,0.291247964195,16,1,8,0,0.117
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.23,0.722566310326,1.55302352648,0.407585026925,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.75776711712,0.75776711712,0.282190074211,16,1,8,0,0.314
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.235,0.738274273594,1.54756801895,0.403559094893,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.759898012437,0.759898012437,0.27293764003,16,1,8,0,0.224
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.24,0.753982236862,1.54194641663,0.399543794981,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.762080278086,0.762080278086,0.263505863185,16,1,7,0,0.511
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.245,0.769690200129,1.53626251056,0.39554524162,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.764286769932,0.764286769932,0.253924064899,16,1,7,0,0.058
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.25,0.785398163397,1.53048919813,0.391568961595,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.76652423634,0.76652423634,0.244203328604,16,1,8,0,0.396
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.255,0.801106126665,1.52468561498,0.387619854098,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.76877720133,0.76877720133,0.234367625427,16,1,8,0,0.524
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.26,0.816814089933,1.51888682753,0.383702175511,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.77103646448,0.77103646448,0.224437380274,16,1,8,0,0.204
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.265,0.832522053201,1.51312484973,0.379819549827,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.773293661393,0.773293661393,0.214432178009,16,1,8,0,0.099
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.27,0.848230016469,1.50742810505,0.375974999291,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.775541393705,0.775541393705,0.204370414037,16,1,8,0,0.261
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.275,0.863937979737,1.5018211632,0.372170990293,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.777773288141,0.777773288141,0.193554193408,16,1,8,0,0.297
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.28,0.879645943005,1.49632471324,0.368409489225,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.779983995138,0.779983995138,0.181462960383,16,1,8,0,0.21
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.285,0.895353906273,1.49096806273,0.364692023452,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.782166040761,0.782166040761,0.169844853004,16,1,8,0,0.265
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.29,0.911061869541,1.4857271698,0.361019743233,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.784325384079,0.784325384079,0.158689560499,16,1,8,0,0.175
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.295,0.926769832809,1.48063639041,0.357393481618,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.786453313864,0.786453313864,0.148044202892,16,1,8,0,0.18
"Fig. 3(c,d)",4,4-QAM,raw_label_srm,0.2,0.25,0.5,0.3,0.942477796077,1.47570376105,0.353813809702,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.60875398183,1.30875398183,1.90875398183,1.0,0.788547772187,0.788547772187,0.137925754791,16,1,8,0,0.187
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.3,-0.942477796077,1.38812421405,0.373224552372,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,0.999999999999,0.555367152901,0.5553671529,0.174460134519,64,1,7,0,3.234
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.295,-0.926769832809,1.38791621848,0.372498491928,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.554258883799,0.554258883799,0.173190507883,64,1,7,0,3.299
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.29,-0.911061869541,1.38792304952,0.371784239945,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.553080294076,0.553080294076,0.172185209865,64,1,7,0,3.146
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.285,-0.895353906273,1.38813199397,0.371082755011,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.551836741762,0.551836741762,0.171427633483,64,1,7,0,3.184
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.28,-0.879645943005,1.38854059559,0.370395064015,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,0.999999999999,0.550529271682,0.550529271682,0.170914036288,64,1,7,0,3.204
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.275,-0.863937979737,1.38919719842,0.369722261904,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,0.999999999999,0.549137440152,0.549137440151,0.170702690102,64,1,7,0,3.157
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.27,-0.848230016469,1.39007626043,0.369065510453,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,0.999999999999,0.547672135428,0.547672135428,0.170761466702,64,1,7,0,3.136
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.265,-0.832522053201,1.39119394337,0.368426036464,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.546126621131,0.546126621131,0.171109192837,64,1,8,0,3.408
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.26,-0.816814089933,1.39256527433,0.367805126246,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.544494689999,0.544494689999,0.171763105818,64,1,8,0,3.08
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.255,-0.801106126665,1.39419632108,0.367204120382,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.542773980596,0.542773980596,0.172176177795,64,1,8,0,3.062
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.25,-0.785398163397,1.39609364553,0.366624404705,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.540961978078,0.540961978078,0.17259351393,64,1,8,0,3.127
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.245,-0.769690200129,1.39826178674,0.366067397632,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.539057081683,0.539057081682,0.173346977303,64,1,8,0,3.126
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.24,-0.753982236862,1.40070323834,0.365534534852,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.537058613999,0.537058613999,0.174441603747,64,1,8,0,3.101
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.235,-0.738274273594,1.4034173588,0.365027249901,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.534967277487,0.534967277487,0.175879111895,64,1,8,0,3.131
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.23,-0.722566310326,1.40635037389,0.364546950735,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.532806169226,0.532806169226,0.177606018104,64,1,8,0,3.01
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.225,-0.706858347058,1.40959659776,0.364094994393,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.530536130085,0.530536130085,0.179721794767,64,1,8,0,3.045
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.22,-0.69115038379,1.41309862219,0.363672660543,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.528181893584,0.528181893584,0.182168584597,64,1,8,0,3.12
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.215,-0.675442420522,1.41684607037,0.363281121028,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.525748409131,0.525748409131,0.184936621098,64,1,8,0,3.091
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.21,-0.659734457254,1.42082076115,0.362921406728,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.523243896647,0.523243896647,0.1880074212,64,1,8,0,3.075
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.205,-0.644026493986,1.42500231609,0.362594367316,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.52067746911,0.52067746911,0.191359543134,64,1,8,0,3.113
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.2,-0.628318530718,1.42937095172,0.362300634772,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.518057951166,0.518057951166,0.194971479441,64,1,9,0,3.318
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.195,-0.61261056745,1.43389832809,0.36204058705,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.515397664986,0.515397664986,0.198812150191,64,1,9,0,3.272
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.19,-0.596902604182,1.43855360142,0.361814316201,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.512709872699,0.512709872699,0.202847277613,64,1,9,0,3.292
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.185,-0.581194640914,1.44331052528,0.361621605841,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.510005822103,0.510005822103,0.207046879736,64,1,9,0,3.398
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.18,-0.565486677646,1.4481315134,0.361461919382,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.507301315675,0.507301315675,0.21136884548,64,1,8,0,2.884
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.175,-0.549778714378,1.45293034881,0.361334397992,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.50463193213,0.50463193213,0.215720656598,64,1,8,0,2.957
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.17,-0.53407075111,1.45777178561,0.361237866315,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.501971102681,0.501971102681,0.220165985991,64,1,8,0,3.04
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.165,-0.518362787842,1.46258660839,0.361170867856,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.499347184624,0.499347184624,0.224629833988,64,1,8,0,3.129
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.16,-0.502654824574,1.46737532994,0.361131768729,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.496759848247,0.496759848247,0.229109269171,64,1,8,0,2.973
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.155,-0.486946861306,1.47212496082,0.361118723809,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.49421423064,0.49421423064,0.233587422592,64,1,7,0,2.661
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.15,-0.471238898038,1.47678108366,0.361129689453,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.491732147196,0.491732147195,0.238005434834,64,1,7,0,2.574
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.145,-0.455530934771,1.48138894242,0.361162547942,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.489294971769,0.489294971769,0.242406064422,64,1,8,0,2.946
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.14,-0.439822971503,1.48593349443,0.361215099445,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.486908514757,0.486908514757,0.246770531165,64,1,8,0,2.977
"Fig. 3(c,d)",8,8-QAM,raw_label_srm,0.2,0.25,0.5,-0.135,-0.424115008235,1.49038652997,0.36128502835,interface_0p2db,0.2,0.25,0.954992586021,0.944060876286,1.54820049879,1.24820049879,1.84820049879,1.0,0.484583786054,0.484583786054,0.251067104904,64,1,8,0,2.898
