subfigure,M,constellation,receiver,loss_db_per_arm_code,end_to_end_loss_db_midpoint,hashing_bound_bits_per_attempt,optimized_spacing_d,source_dataset,loss_db,vacuum_rate,raw_rate,raw_minus_vacuum,vacuum_d,raw_d,source_file,raw_success_probability,raw_average_target_fidelity,raw_useful_outcomes,raw_candidate_seconds,note,source_label,source_priority,vacuum_candidate_source,raw_candidate_source,vacuum_candidate_seconds,vacuum_bracket_min,vacuum_bracket_max,raw_bracket_min,raw_bracket_max,vacuum_optimizer_success,raw_optimizer_success,vacuum_optimizer_nfev,raw_optimizer_nfev,cache_evaluations,vacuum_boundary_peak,raw_boundary_peak,seconds
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.02,2.04,0.201435511014,0.398994853452,merged_2_4_8_16_raw_label_srm,1.02,0.210786421304,0.201435511014,-0.00935091028992,0.412948077256,0.398994853452,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.03,2.06,0.199308670653,0.39669038123,merged_2_4_8_16_raw_label_srm,1.03,0.20848822371,0.199308670653,-0.00917955305618,0.410059111308,0.39669038123,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.04,2.08,0.19722247549,0.393979804321,merged_2_4_8_16_raw_label_srm,1.04,0.206236790021,0.19722247549,-0.00901431453106,0.407592579187,0.393979804321,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.05,2.1,0.195176348512,0.392058061296,merged_2_4_8_16_raw_label_srm,1.05,0.204031741204,0.195176348512,-0.00885539269134,0.404813015408,0.392058061296,results/raw_label_vs_vacuum_omit_srm_qam_ultradense_m16_0p75_1p05db_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.1,2.2,0.185493010849,0.382034970877,merged_2_4_8_16_raw_label_srm,1.1,0.193647702436,0.185493010849,-0.00815469158707,0.393186785085,0.382034970877,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.2,2.4,0.16849732068,0.363669082909,merged_2_4_8_16_raw_label_srm,1.2,0.175861132676,0.16849732068,-0.00736381199573,0.371756297985,0.363669082909,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.3,2.6,0.154414733041,0.348166017863,merged_2_4_8_16_raw_label_srm,1.3,0.160886777389,0.154414733041,-0.00647204434806,0.355626218478,0.348166017863,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.4,2.8,0.142302677301,0.334877987689,merged_2_4_8_16_raw_label_srm,1.4,0.148050260167,0.142302677301,-0.00574758286675,0.342025058948,0.334877987689,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.5,3.0,0.131754093647,0.323793341324,merged_2_4_8_16_raw_label_srm,1.5,0.136915387263,0.131754093647,-0.0051612936156,0.329907739577,0.323793341324,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.6,3.2,0.122485049584,0.312391000185,merged_2_4_8_16_raw_label_srm,1.6,0.127158731777,0.122485049584,-0.00467368219333,0.319617434387,0.312391000185,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.7,3.4,0.114456138274,0.303906066681,merged_2_4_8_16_raw_label_srm,1.7,0.118536443352,0.114456138274,-0.00408030507817,0.310326009446,0.303906066681,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.8,3.6,0.107275902211,0.296225497596,merged_2_4_8_16_raw_label_srm,1.8,0.110859579601,0.107275902211,-0.00358367738996,0.302162834205,0.296225497596,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,1.9,3.8,0.100815746369,0.289364454461,merged_2_4_8_16_raw_label_srm,1.9,0.103979579928,0.100815746369,-0.00316383355881,0.294761502999,0.289364454461,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,2.0,4.0,0.0949719174278,0.283213997521,merged_2_4_8_16_raw_label_srm,2.0,0.0977786582604,0.0949719174278,-0.00280674083264,0.288132285467,0.283213997521,results/raw_label_vs_vacuum_omit_srm_qam_dense_0_2db_m16_fast/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,2.5,5.0,0.0725039078326,0.258552132365,merged_2_4_8_16_raw_label_srm,2.5,0.0741419995491,0.0725039078326,-0.00163809171656,0.261953692172,0.258552132365,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,3.0,6.0,0.0573222912626,0.241534933338,merged_2_4_8_16_raw_label_srm,3.0,0.0583530816744,0.0573222912626,-0.00103079041188,0.243959995785,0.241534933338,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,3.5,7.0,0.0464313312605,0.229010465813,merged_2_4_8_16_raw_label_srm,3.5,0.0471087666247,0.0464313312605,-0.000677435364278,0.2307526537,0.229010465813,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,4.0,8.0,0.0382763957092,0.219133348704,merged_2_4_8_16_raw_label_srm,4.0,0.0387375723405,0.0382763957092,-0.000461176631312,0.22058613987,0.219133348704,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,4.5,9.0,0.0319767602493,0.21148028004,merged_2_4_8_16_raw_label_srm,4.5,0.0322992910383,0.0319767602493,-0.00032253078896,0.212715020854,0.21148028004,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,5.0,10.0,0.0269930021091,0.205385439142,merged_2_4_8_16_raw_label_srm,5.0,0.0272232746066,0.0269930021091,-0.000230272497575,0.206304788581,0.205385439142,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,5.5,11.0,0.0229756123232,0.200414033915,merged_2_4_8_16_raw_label_srm,5.5,0.0231427206308,0.0229756123232,-0.000167108307598,0.201179559588,0.200414033915,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,6.0,12.0,0.0196881123611,0.196139074038,merged_2_4_8_16_raw_label_srm,6.0,0.0198110239165,0.0196881123611,-0.000122911555386,0.196827222858,0.196139074038,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,6.5,13.0,0.0169646448393,0.192589366698,merged_2_4_8_16_raw_label_srm,6.5,0.0170560074781,0.0169646448393,-9.13626388124e-05,0.19319281425,0.192589366698,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,7.0,14.0,0.0146853867771,0.189548575242,merged_2_4_8_16_raw_label_srm,7.0,0.0147539228496,0.0146853867771,-6.85360724843e-05,0.190163344924,0.189548575242,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,7.5,15.0,0.0127616506263,0.187092875399,merged_2_4_8_16_raw_label_srm,7.5,0.0128134717268,0.0127616506263,-5.18211005143e-05,0.187461392259,0.187092875399,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,8.0,16.0,0.0111262905979,0.184843617352,merged_2_4_8_16_raw_label_srm,8.0,0.0111656917638,0.0111262905979,-3.9401165905e-05,0.185213312324,0.184843617352,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,8.5,17.0,0.00972765485333,0.182983792345,merged_2_4_8_16_raw_label_srm,8.5,0.00975778098734,0.00972765485333,-3.01261340077e-05,0.183368121726,0.182983792345,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,9.0,18.0,0.00852521199555,0.181303720954,merged_2_4_8_16_raw_label_srm,9.0,0.00854838437519,0.00852521199555,-2.31723796356e-05,0.181608726321,0.181303720954,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,9.5,19.0,0.00748686150179,0.179950862278,merged_2_4_8_16_raw_label_srm,9.5,0.00750475266309,0.00748686150179,-1.78911612976e-05,0.180092965477,0.179950862278,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),16,16-QAM,full_state_raw_label_srm,10.0,20.0,0.00658673276006,0.178664482539,merged_2_4_8_16_raw_label_srm,10.0,0.00660056051597,0.00658673276006,-1.38277559118e-05,0.179021022678,0.178664482539,results/raw_label_vs_vacuum_omit_srm_qam/raw_label_minus_vacuum_omit_srm.csv,,,,,,,,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.0,0.0,5.0,4.0,merged_32qam_seeded_dense_refined,0.0,5.0,5.0,0.0,4.0,4.0,,1.0,1.0,1024.0,0.0,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.005,0.01,4.55283870978,2.07804551237,merged_32qam_seeded_dense_refined,0.005,4.55168993359,4.55283870978,0.00114877619865,2.08218724281,2.07804551237,,,,,,bounded scipy minimize_scalar around low-loss grid optimum,low_loss_scipy_refined,3.0,,,,1.84,2.32,1.84,2.32,1.0,1.0,9.0,8.0,17.0,0.0,0.0,158.987
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.01,0.02,4.31150392105,1.97713992071,merged_32qam_seeded_dense_refined,0.01,4.30976465271,4.31150392105,0.00173926833865,1.9813303583,1.97713992071,,,,,,bounded scipy minimize_scalar around low-loss grid optimum,low_loss_scipy_refined,3.0,,,,1.8,2.2,1.76,2.16,1.0,1.0,7.0,7.0,20.0,0.0,0.0,193.828
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.02,0.04,3.97012736573,1.88992362418,merged_32qam_seeded_dense_refined,0.02,3.96769963864,3.97012736573,0.0024277270874,1.89433550015,1.88992362418,,,,,,bounded scipy minimize_scalar around low-loss grid optimum,low_loss_scipy_refined,3.0,,,,1.76,2.04,1.76,2.04,1.0,1.0,6.0,8.0,14.0,0.0,0.0,157.201
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.03,0.06,3.71682016159,1.84665385359,merged_32qam_seeded_dense_refined,0.03,3.71398450972,3.71682016159,0.0028356518751,1.84945355014,1.84665385359,,,,,,bounded scipy minimize_scalar around low-loss grid optimum,low_loss_scipy_refined,3.0,,,,1.7,1.98,1.7,1.98,1.0,1.0,7.0,6.0,13.0,0.0,0.0,146.457
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.04,0.08,3.51170863798,1.81816824713,merged_32qam_seeded_dense_refined,0.04,3.50859650358,3.51170863798,0.00311213439701,1.82183426259,1.81816824713,,,,,,bounded scipy minimize_scalar around low-loss grid optimum,low_loss_scipy_refined,3.0,,,,1.72,1.92,1.72,1.92,1.0,1.0,6.0,6.0,13.0,0.0,0.0,162.914
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.05,0.1,3.33810708727,1.79683044981,merged_32qam_seeded_dense_refined,0.05,3.33478364148,3.33810708727,0.00332344579337,1.80061904945,1.79683044981,,,,,,bounded scipy minimize_scalar around low-loss grid optimum,low_loss_scipy_refined,3.0,,,,1.7,1.9,1.7,1.9,1.0,1.0,6.0,6.0,13.0,0.0,0.0,177.218
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.06,0.12,3.18706889123,1.77961462118,merged_32qam_seeded_dense_refined,0.06,3.18357253352,3.18706889123,0.00349635770465,1.78365996454,1.77961462118,,,,,,bounded scipy minimize_scalar around low-loss grid optimum,low_loss_scipy_refined,3.0,,,,1.68,1.88,1.68,1.88,1.0,1.0,6.0,6.0,13.0,0.0,0.0,191.119
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.07,0.14,3.05310641968,1.76533313418,merged_32qam_seeded_dense_refined,0.07,3.04946572288,3.05310641968,0.00364069680168,1.76949491428,1.76533313418,,,,,,bounded scipy minimize_scalar around low-loss grid optimum,low_loss_scipy_refined,3.0,,,,1.67,1.87,1.67,1.87,1.0,1.0,6.0,6.0,12.0,0.0,0.0,188.4
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.08,0.16,2.93256301715,1.7532921839,merged_32qam_seeded_dense_refined,0.08,2.92880270603,2.93256301715,0.00376031112447,1.75760409634,1.7532921839,,,,,,bounded scipy minimize_scalar around low-loss grid optimum,low_loss_scipy_refined,3.0,,,,1.66,1.86,1.65,1.85,1.0,1.0,6.0,6.0,18.0,0.0,0.0,306.944
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.09,0.18,2.82286313819,1.74314652,merged_32qam_seeded_dense_refined,0.09,2.81900566769,2.82286313819,0.00385747050015,1.74753229584,1.74314652,,,,,,bounded scipy minimize_scalar around low-loss grid optimum,low_loss_scipy_refined,3.0,,,,1.65,1.85,1.64,1.84,1.0,1.0,6.0,6.0,18.0,0.0,0.0,309.32
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.1,0.2,2.72211955207,1.73458941222,merged_32qam_seeded_dense_refined,0.1,2.71818501986,2.72211955207,0.00393453221485,1.73897593507,1.73458941222,,,,,,bounded scipy minimize_scalar around low-loss grid optimum,low_loss_scipy_refined,3.0,,,,1.64,1.84,1.63,1.83,1.0,1.0,6.0,6.0,18.0,0.0,0.0,233.687
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.15,0.3,2.31238342334,1.7121955247,merged_32qam_seeded_dense_refined,0.15,2.30831100423,2.31238342334,0.00407241910952,1.71219552472,1.7121955247,,0.999999999999,0.371473769238,1024.0,27.565,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.2,0.4,2.00182210199,1.7012947644,merged_32qam_seeded_dense_refined,0.2,1.99778307885,2.00182210199,0.00403902313868,1.70129476443,1.7012947644,,0.999999999999,0.294352356998,1024.0,37.407,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.25,0.5,1.75054182062,1.6996764221,merged_32qam_seeded_dense_refined,0.25,1.74664055474,1.75054182062,0.00390126587627,1.69967642213,1.6996764221,,0.999999999999,0.236926481767,1024.0,68.851,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.3,0.6,1.53913808054,1.704854108,merged_32qam_seeded_dense_refined,0.3,1.53543631557,1.53913808054,0.00370176497278,1.704854108,1.704854108,,0.999999999999,0.192779626473,1024.0,84.039,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.35,0.7,1.35670803504,1.7160242326,merged_32qam_seeded_dense_refined,0.35,1.35324867656,1.35670803504,0.00345935848102,1.71602423265,1.7160242326,,0.999999999999,0.158136365408,1024.0,103.615,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.4,0.8,1.19655564514,1.7326480653,merged_32qam_seeded_dense_refined,0.4,1.19336722789,1.19655564514,0.0031884172481,1.73264806531,1.7326480653,,0.999999999999,0.130695617705,1024.0,132.811,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.45,0.9,1.05429667339,1.754397769,merged_32qam_seeded_dense_refined,0.45,1.05139717446,1.05429667339,0.00289949892851,1.75439776899,1.754397769,,0.999999999999,0.108900417113,1024.0,163.86,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.5,1.0,0.926913030357,1.7805482058,merged_32qam_seeded_dense_refined,0.5,0.924308137757,0.926913030357,0.0026048926002,1.78054820585,1.7805482058,,0.999999999998,0.0916482985513,1024.0,181.389,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.55,1.1,0.812217122428,1.8097022104,merged_32qam_seeded_dense_refined,0.55,0.809897582057,0.812217122428,0.00231954037128,1.80970221043,1.8097022104,,0.999999999999,0.0780663187967,1024.0,178.976,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.6,1.2,0.708503497952,1.8396839555,merged_32qam_seeded_dense_refined,0.6,0.706443247479,0.708503497952,0.00206025047314,1.8396839555,1.8396839555,,0.999999999999,0.0674030079947,1024.0,204.575,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.65,1.3,0.614336673907,1.8692819253,merged_32qam_seeded_dense_refined,0.65,0.612504197067,0.614336673907,0.00183247683984,1.8692819253,1.8692819253,,0.999999999999,0.0589400885045,1024.0,205.155,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.7,1.4,0.528504054843,1.8977233798,merged_32qam_seeded_dense_refined,0.7,0.526867071979,0.528504054843,0.00163698286416,1.89772337985,1.8977233798,,0.999999999999,0.0521641451209,1024.0,213.532,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.75,1.5,0.450013759028,1.9251400102,merged_32qam_seeded_dense_refined,0.75,0.448545121243,0.450013759028,0.00146863778517,1.92514001016,1.9251400102,,1.0,0.046739784126,1024.0,315.2,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.8,1.6,0.378076141075,1.9522638886,merged_32qam_seeded_dense_refined,0.8,0.376756085037,0.378076141075,0.00132005603811,1.9522638886,1.9522638886,,0.999999999999,0.0424603784586,1024.0,344.944,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.85,1.7,0.3120766521,1.9802365254,merged_32qam_seeded_dense_refined,0.85,0.310893132073,0.3120766521,0.00118352002734,1.98023652536,1.9802365254,,0.999999999999,0.039175877498,1024.0,319.378,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.9,1.8,0.251560631616,2.0105351999,merged_32qam_seeded_dense_refined,0.9,0.250508689046,0.251560631616,0.00105194256983,2.01053519989,2.0105351999,,0.999999999998,0.0367428585967,1024.0,517.122,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.905,1.81,0.245798166687,2.0137387126,merged_32qam_seeded_dense_refined,0.905,0.244759249796,0.245798166687,0.0010389168908,2.01373871256,2.0137387126,,0.999999999999,0.0365406551214,1024.0,495.488,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.91,1.82,0.240087625871,2.0169482181,merged_32qam_seeded_dense_refined,0.91,0.239061584788,0.240087625871,0.00102604108278,2.01694821814,2.0169482181,,0.999999999999,0.0363455895678,1024.0,390.824,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.915,1.83,0.234428814552,2.0201697176,merged_32qam_seeded_dense_refined,0.915,0.233415526528,0.234428814552,0.00101328802417,2.02016971763,2.0201697176,,0.999999999999,0.0361573650795,1024.0,424.787,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.92,1.84,0.22882154202,2.0234118348,merged_32qam_seeded_dense_refined,0.92,0.227820921769,0.22882154202,0.00100062025146,2.0234118348,2.0234118348,,0.999999999999,0.0359756726144,1024.0,364.765,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.925,1.85,0.223265631683,2.0266859843,merged_32qam_seeded_dense_refined,0.925,0.222277641814,0.223265631683,0.00098798986912,2.02668598429,2.0266859843,,0.999999999999,0.0358001972064,1024.0,428.372,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.93,1.86,0.217760967469,2.03,merged_32qam_seeded_dense_refined,0.93,0.21678560427,0.217760967469,0.000975363199494,2.03,2.03,,0.999999999999,0.035630679858,1024.0,431.97,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.935,1.87,0.212305518496,2.0337511689,merged_32qam_seeded_dense_refined,0.935,0.211344440389,0.212305518496,0.000961078106904,2.03375116889,2.0337511689,,0.999999999999,0.0354637829843,1024.0,421.276,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.94,1.88,0.206905620265,2.0368830831,merged_32qam_seeded_dense_refined,0.94,0.205956045813,0.206905620265,0.00094957445179,2.03688308306,2.0368830831,,0.999999999999,0.0353077870783,1020.0,424.519,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.942,1.884,0.204775721393,2.0380252992,merged_32qam_seeded_dense_refined,0.942,0.20436854243,0.204775721393,0.000407178963266,0.2553404815,2.0380252992,,,,,499.435,dense extra 32-QAM local branch candidate scan,dense_extra,1.0,transition_low_d,transition_high_d,49.749,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.944,1.888,0.202664605927,2.0391675154,merged_32qam_seeded_dense_refined,0.944,0.203911695833,0.202664605927,-0.0012470899052,0.2549973002,2.0391675154,,,,,500.687,dense extra 32-QAM local branch candidate scan,dense_extra,1.0,transition_low_d,transition_high_d,43.009,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.945,1.89,0.20161197404,2.0397386235,merged_32qam_seeded_dense_refined,0.945,0.203684164611,0.20161197404,-0.00207219057085,0.254825709545,2.0397386235,,0.999999999999,0.0351590402222,1008.0,431.742,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.946,1.892,0.200561470797,2.0402825394,merged_32qam_seeded_dense_refined,0.946,0.20345679354,0.200561470797,-0.00289532274252,0.2546540114,2.0402825394,,,,,544.168,dense extra 32-QAM local branch candidate scan,dense_extra,1.0,transition_low_d,transition_high_d,48.024,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.948,1.896,0.198466244687,2.0413703711,merged_32qam_seeded_dense_refined,0.948,0.203003971739,0.198466244687,-0.00453772705127,0.254310615,2.0413703711,,,,,503.56,dense extra 32-QAM local branch candidate scan,dense_extra,1.0,transition_low_d,transition_high_d,42.875,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.95,1.9,0.196378712423,2.0424582029,merged_32qam_seeded_dense_refined,0.95,0.202552723612,0.196378712423,-0.00617401118882,0.253967218634,2.0424582029,,0.999999999999,0.0350159889809,1008.0,385.441,raw d selected from seeded local branch candidates,seeded,0.0,,,,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.952,1.904,0.194302527409,2.0424582029,merged_32qam_seeded_dense_refined,0.952,0.202102828794,0.194302527409,-0.00780030138514,0.2536507405,2.0424582029,,,,,537.651,dense extra 32-QAM local branch candidate scan,dense_extra,1.0,transition_low_d,transition_high_d,50.821,,,,,,,,,,,,
Fig. 1(c),32,32-QAM,full_state_raw_label_srm,0.955,1.91,0.192021567307,0.2531760233,merged_32qam_seeded_dense_refined,0.955,0.201432762067,0.192021567307,-0.00941119476025,0.2531760233,0.2531760233,,,,,48.258,dense extra 32-QAM local branch candidate scan,dense_extra,1.0,transition_low_d,transition_low_d,48.258,,,,,,,,,,,,
